odprecid,programyear,program,ceid,cename,typeofagency,typeoforg,esc,tdaregion,siteid,sitename,countydistrictcode,cecounty,sitecounty,claimdate,breakfastdays,breakfast,breakfasttotal,amsnackdays,amsnack,amsnacktotal,lunchdays,lunch,lunchtotal,pmsnackdays,pmsnack,pmsnacktotal,supperdays,supper,suppertotal,totalsnacks,totalmealssnacks,secondbreakfast,secondamsnack,secondlunch,secondpmsnack,secondsupper
03949-0219,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0219,Silsbee-Love Fellowship Outreach Ministries,,JEFFERSON,HARDIN,2023-07-01T00:00:00.000,19,627,627,0,0,0,19,627,627,0,0,0,0,0,0,0,1254,0,0,0,0,0
03949-0219,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0219,Silsbee-Love Fellowship Outreach Ministries,,JEFFERSON,HARDIN,2023-08-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03949-0220,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0220,Silsbee Boys and Girls Club,,JEFFERSON,HARDIN,2023-06-01T00:00:00.000,20,828,842,0,0,0,20,1000,1029,0,0,0,0,0,0,0,1871,14,0,29,0,0
03949-0220,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0220,Silsbee Boys and Girls Club,,JEFFERSON,HARDIN,2023-07-01T00:00:00.000,19,760,760,0,0,0,19,950,960,0,0,0,0,0,0,0,1720,0,0,10,0,0
03949-0220,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0220,Silsbee Boys and Girls Club,,JEFFERSON,HARDIN,2023-08-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03949-0223,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0223,BMT-Virginia Estates,,JEFFERSON,JEFFERSON,2023-06-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03949-0223,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0223,BMT-Virginia Estates,,JEFFERSON,JEFFERSON,2023-07-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03949-0223,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0223,BMT-Virginia Estates,,JEFFERSON,JEFFERSON,2023-08-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03949-0224,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0224,BMT-Westwood Mobile Home Park,,JEFFERSON,JEFFERSON,2023-06-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03949-0224,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0224,BMT-Westwood Mobile Home Park,,JEFFERSON,JEFFERSON,2023-07-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03949-0224,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0224,BMT-Westwood Mobile Home Park,,JEFFERSON,JEFFERSON,2023-08-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03949-0225,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0225,BMT-Youth In Praise,,JEFFERSON,JEFFERSON,2023-06-01T00:00:00.000,15,156,171,0,0,0,15,146,166,0,0,0,0,0,0,0,337,15,0,20,0,0
03949-0225,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0225,BMT-Youth In Praise,,JEFFERSON,JEFFERSON,2023-07-01T00:00:00.000,18,127,127,0,0,0,18,148,148,0,0,0,0,0,0,0,275,0,0,0,0,0
03949-0225,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0225,BMT-Youth In Praise,,JEFFERSON,JEFFERSON,2023-08-01T00:00:00.000,4,52,52,0,0,0,4,52,52,0,0,0,0,0,0,0,104,0,0,0,0,0
03949-0226,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0226,BISD _ West Brook High School,,JEFFERSON,JEFFERSON,2023-06-01T00:00:00.000,2,44,44,0,0,0,2,120,120,0,0,0,0,0,0,0,164,0,0,0,0,0
03949-0226,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0226,BISD _ West Brook High School,,JEFFERSON,JEFFERSON,2023-07-01T00:00:00.000,0,0,0,0,0,0,7,165,165,0,0,0,0,0,0,0,165,0,0,0,0,0
03949-0226,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0226,BISD _ West Brook High School,,JEFFERSON,JEFFERSON,2023-08-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03949-0230,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0230,Orange-City of Orange Summer Camp,,JEFFERSON,ORANGE,2023-05-01T00:00:00.000,2,27,32,0,0,0,2,32,38,0,0,0,0,0,0,0,70,5,0,6,0,0
03949-0230,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0230,Orange-City of Orange Summer Camp,,JEFFERSON,ORANGE,2023-06-01T00:00:00.000,18,355,427,0,0,0,18,418,498,0,0,0,0,0,0,0,925,72,0,80,0,0
04119-0055,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04119,J.E.W.E.L. Foundation,Private Non Profit Organization,Private Nonprofit,10,2,0055,PARK VISTA,,DALLAS,TARRANT,2023-07-01T00:00:00.000,0,0,0,0,0,0,15,300,300,0,0,0,0,0,0,0,300,0,0,0,0,0
03949-0231,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0231,BMT-Beaumont Classical Academy,,JEFFERSON,JEFFERSON,2023-06-01T00:00:00.000,12,150,165,0,0,0,12,165,165,0,0,0,0,0,0,0,330,15,0,0,0,0
03949-0232,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0232,NC_Newton Area,,JEFFERSON,NEWTON,2023-07-01T00:00:00.000,21,1979,1979,0,0,0,21,1979,1979,0,0,0,0,0,0,0,3958,0,0,0,0,0
03949-0232,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0232,NC_Newton Area,,JEFFERSON,NEWTON,2023-08-01T00:00:00.000,9,762,762,0,0,0,9,762,762,0,0,0,0,0,0,0,1524,0,0,0,0,0
03949-0233,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0233,NC_Buna Area,,JEFFERSON,JASPER,2023-07-01T00:00:00.000,21,1780,1780,0,0,0,21,1780,1780,0,0,0,0,0,0,0,3560,0,0,0,0,0
03949-0233,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0233,NC_Buna Area,,JEFFERSON,JASPER,2023-08-01T00:00:00.000,7,498,498,0,0,0,7,498,498,0,0,0,0,0,0,0,996,0,0,0,0,0
03949-0234,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0234,NC_Jasper Area,,JEFFERSON,JASPER,2023-07-01T00:00:00.000,22,1946,1946,0,0,0,22,1946,1946,0,0,0,0,0,0,0,3892,0,0,0,0,0
03949-0234,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0234,NC_Jasper Area,,JEFFERSON,JASPER,2023-08-01T00:00:00.000,11,1100,1100,0,0,0,11,1100,1100,0,0,0,0,0,0,0,2200,0,0,0,0,0
03949-0235,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0235,BMT-Church of Promise Global Ministries,,JEFFERSON,JEFFERSON,2023-06-01T00:00:00.000,10,250,250,0,0,0,10,250,258,0,0,0,0,0,0,0,508,0,0,8,0,0
03949-0235,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0235,BMT-Church of Promise Global Ministries,,JEFFERSON,JEFFERSON,2023-07-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03949-0235,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0235,BMT-Church of Promise Global Ministries,,JEFFERSON,JEFFERSON,2023-08-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03949-0236,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0236,BMT-McCabe Roberts Avenue Methodist Church,,JEFFERSON,JEFFERSON,2023-06-01T00:00:00.000,0,0,0,0,0,0,8,81,82,8,91,95,0,0,0,95,177,0,0,1,4,0
03949-0236,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0236,BMT-McCabe Roberts Avenue Methodist Church,,JEFFERSON,JEFFERSON,2023-07-01T00:00:00.000,0,0,0,0,0,0,14,85,92,14,75,85,0,0,0,85,177,0,0,7,10,0
03949-0236,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0236,BMT-McCabe Roberts Avenue Methodist Church,,JEFFERSON,JEFFERSON,2023-08-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03974-0003,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0003,Carousel Academy,,DALLAS,DALLAS,2023-05-01T00:00:00.000,2,60,60,0,0,0,2,60,60,0,0,0,0,0,0,0,120,0,0,0,0,0
03974-0003,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0003,Carousel Academy,,DALLAS,DALLAS,2023-06-01T00:00:00.000,21,735,735,0,0,0,21,763,763,0,0,0,0,0,0,0,1498,0,0,0,0,0
03974-0003,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0003,Carousel Academy,,DALLAS,DALLAS,2023-07-01T00:00:00.000,20,709,709,0,0,0,20,755,755,0,0,0,0,0,0,0,1464,0,0,0,0,0
03974-0003,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0003,Carousel Academy,,DALLAS,DALLAS,2023-08-01T00:00:00.000,14,408,408,0,0,0,14,477,477,0,0,0,0,0,0,0,885,0,0,0,0,0
03974-0021,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0021,Palladium Glenn Heights,,DALLAS,DALLAM,2023-06-01T00:00:00.000,0,0,0,0,0,0,19,612,612,19,612,612,0,0,0,612,1224,0,0,0,0,0
03974-0021,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0021,Palladium Glenn Heights,,DALLAS,DALLAM,2023-07-01T00:00:00.000,0,0,0,0,0,0,20,700,700,20,700,700,0,0,0,700,1400,0,0,0,0,0
03974-0021,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0021,Palladium Glenn Heights,,DALLAS,DALLAM,2023-08-01T00:00:00.000,0,0,0,0,0,0,4,136,136,4,129,129,0,0,0,129,265,0,0,0,0,0
03974-0027,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0027,African American Museum,,DALLAS,DALLAS,2023-06-01T00:00:00.000,19,950,950,0,0,0,19,950,950,19,950,950,0,0,0,950,2850,0,0,0,0,0
03974-0027,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0027,African American Museum,,DALLAS,DALLAS,2023-07-01T00:00:00.000,4,200,200,0,0,0,4,200,200,4,200,200,0,0,0,200,600,0,0,0,0,0
03974-0028,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0028,Palladium Redbird,,DALLAS,DALLAS,2023-06-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03974-0028,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0028,Palladium Redbird,,DALLAS,DALLAS,2023-07-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03974-0028,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0028,Palladium Redbird,,DALLAS,DALLAS,2023-08-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03974-0030,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0030,Overton Park,,DALLAS,DALLAS,2023-05-01T00:00:00.000,2,60,60,0,0,0,2,60,60,0,0,0,0,0,0,0,120,0,0,0,0,0
03974-0030,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0030,Overton Park,,DALLAS,DALLAS,2023-06-01T00:00:00.000,21,700,700,0,0,0,21,700,700,0,0,0,0,0,0,0,1400,0,0,0,0,0
03974-0030,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0030,Overton Park,,DALLAS,DALLAS,2023-07-01T00:00:00.000,19,802,802,0,0,0,19,822,822,0,0,0,0,0,0,0,1624,0,0,0,0,0
03974-0030,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0030,Overton Park,,DALLAS,DALLAS,2023-08-01T00:00:00.000,4,178,178,0,0,0,4,182,182,0,0,0,0,0,0,0,360,0,0,0,0,0
03974-0031,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0031,Duncanville Rec Center,,DALLAS,DALLAS,2023-05-01T00:00:00.000,2,80,80,0,0,0,2,80,80,0,0,0,0,0,0,0,160,0,0,0,0,0
03974-0031,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0031,Duncanville Rec Center,,DALLAS,DALLAS,2023-06-01T00:00:00.000,21,1001,1001,0,0,0,21,1020,1020,0,0,0,0,0,0,0,2021,0,0,0,0,0
03974-0031,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0031,Duncanville Rec Center,,DALLAS,DALLAS,2023-07-01T00:00:00.000,20,1000,1000,0,0,0,20,1000,1000,0,0,0,0,0,0,0,2000,0,0,0,0,0
03974-0031,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0031,Duncanville Rec Center,,DALLAS,DALLAS,2023-08-01T00:00:00.000,4,186,186,0,0,0,4,195,195,0,0,0,0,0,0,0,381,0,0,0,0,0
03974-0035,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0035,Candlelight Park Apartments,,DALLAS,DALLAS,2023-06-01T00:00:00.000,5,130,130,0,0,0,5,130,130,0,0,0,0,0,0,0,260,0,0,0,0,0
03974-0035,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0035,Candlelight Park Apartments,,DALLAS,DALLAS,2023-07-01T00:00:00.000,20,825,825,0,0,0,20,837,837,0,0,0,0,0,0,0,1662,0,0,0,0,0
03974-0035,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0035,Candlelight Park Apartments,,DALLAS,DALLAS,2023-08-01T00:00:00.000,4,179,179,0,0,0,4,188,188,0,0,0,0,0,0,0,367,0,0,0,0,0
04007-0002,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0002,Rosemont Apartments,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,21,400,400,21,400,400,0,0,0,400,800,0,0,0,0,0
04007-0003,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0003,El Cenizo Community Center,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,21,1520,1520,21,1520,1520,0,0,0,1520,3040,0,0,0,0,0
04007-0004,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0004,Rio Bravo Community Center,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,21,2000,2000,21,2000,2000,0,0,0,2000,4000,0,0,0,0,0
04007-0007,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0007,Fernando Salinas Community Center,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,21,2520,2520,21,2520,2520,0,0,0,2520,5040,0,0,0,0,0
04007-0008,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0008,Ladrillito Activity Center,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,21,700,700,21,700,700,0,0,0,700,1400,0,0,0,0,0
04007-0009,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0009,Fred M & Anita Bruni Community Center,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,21,815,815,21,815,815,0,0,0,815,1630,0,0,0,0,0
04007-0010,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0010,Ana Maria Lozano Community Center,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,21,251,251,21,251,251,0,0,0,251,502,0,0,0,0,0
04007-0011,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0011,Carlos Richter Community Center,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,21,151,151,21,151,151,0,0,0,151,302,0,0,0,0,0
04007-0012,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0012,Guadalupe Community Center,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,21,200,200,21,200,200,0,0,0,200,400,0,0,0,0,0
04007-0013,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0013,Meadow Acres Community Center,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,1,35,35,1,35,35,0,0,0,35,70,0,0,0,0,0
04007-0014,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0014,Russell Terrace Community Center,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,21,373,373,21,373,373,0,0,0,373,746,0,0,0,0,0
04007-0015,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0015,South Laredo Community Center,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,8,67,67,8,67,67,0,0,0,67,134,0,0,0,0,0
04007-0016,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0016,Santa Teresita Community Center,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,1,50,50,1,50,50,0,0,0,50,100,0,0,0,0,0
04007-0032,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,0032,Boys and Girls Club Lamar Bruni Vergara,240-,WEBB,WEBB,2023-07-01T00:00:00.000,0,0,0,0,0,0,21,1520,1520,21,1520,1520,0,0,0,1520,3040,0,0,0,0,0
04080-0021,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04080,"Village Hands and Hearts, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,0021,FIRST BAPTIST CHURCH,,DALLAS,DALLAS,2023-06-01T00:00:00.000,20,1860,1920,0,0,0,20,1860,1920,0,0,0,0,0,0,0,3840,60,0,60,0,0
04080-0021,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04080,"Village Hands and Hearts, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,0021,FIRST BAPTIST CHURCH,,DALLAS,DALLAS,2023-07-01T00:00:00.000,20,1866,1917,0,0,0,20,1866,1917,0,0,0,0,0,0,0,3834,51,0,51,0,0
04080-0021,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04080,"Village Hands and Hearts, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,0021,FIRST BAPTIST CHURCH,,DALLAS,DALLAS,2023-08-01T00:00:00.000,9,741,768,0,0,0,9,741,768,0,0,0,0,0,0,0,1536,27,0,27,0,0
04080-0022,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04080,"Village Hands and Hearts, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,0022,Kirby Creek Natatorium,,DALLAS,DALLAS,2023-06-01T00:00:00.000,0,0,0,0,0,0,20,696,752,0,0,0,0,0,0,0,752,0,0,56,0,0
04080-0022,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04080,"Village Hands and Hearts, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,0022,Kirby Creek Natatorium,,DALLAS,DALLAS,2023-07-01T00:00:00.000,0,0,0,0,0,0,14,669,700,0,0,0,0,0,0,0,700,0,0,31,0,0
04080-0023,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04080,"Village Hands and Hearts, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,0023,Mc FALLS OUTDOOR POOL,,DALLAS,DALLAS,2023-06-01T00:00:00.000,0,0,0,0,0,0,16,494,563,0,0,0,0,0,0,0,563,0,0,69,0,0
04080-0023,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,04080,"Village Hands and Hearts, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,0023,Mc FALLS OUTDOOR POOL,,DALLAS,DALLAS,2023-07-01T00:00:00.000,0,0,0,0,0,0,14,546,560,0,0,0,0,0,0,0,560,0,0,14,0,0
