dataset_id,title,description,created_at,updated_at,rows_updated_at,permalink,matched_query_terms,had_sample_fetch,sample_fetch_error,columns_present,has_mealservicetype,has_ruralorurbancode,has_sitetype,already_known_nc_source
u4fj-has6,Summer Meal Programs - Seamless Summer Option (SSO) – Meal Reimbursement - Program Year 2025,"<b><a href=https://form.jotform.com/212795081587163 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Summer Meal Programs Data</a></b><p>

<b>About the Dataset</b><br>
This dataset contains  <b>CE-level meal reimbursement from approved TDA claims for Seamless Summer Option (SSO) participants in summer 2025.</b> Summer meal programs typically operate mid-May through August unless otherwise noted. Participants have 60 days from the final meal serv",2025-07-03T17:42:53.000Z,2026-02-06T20:11:29.000Z,,https://data.texas.gov/d/u4fj-has6,"""All Summer Sites"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, programyear, reporttype",False,False,False,False
u5gv-qciz,2018-2019 Monthly CACFP Adult Day Care Meals & Snacks Served,"<b>About the Dataset</b><br>
This data set contains claims information for <b> meal reimbursement for CACFP participating as Adult Day Care centers for program year 2018-2019.</b> The CACFP program year begins October 1 and ends September 30. <p>

<b> This dataset only includes claims submitted by CACFP sites participating as Adult Day Care centers.</b> Sites can participate in multiple CACFP sub-programs. For reimbursement data on CACFP participants operating as Day Care Homes, Child Care Cente",2023-09-12T19:38:06.000Z,2023-09-12T19:38:19.000Z,,https://data.texas.gov/d/u5gv-qciz,"""All Summer Sites"", ""Summer Sites""",False,empty,,False,False,False,False
u6wm-ezak,2016-2017 CACFP Day Care Home CEs Approved,Count of CEs approved for PY2016-2017 generated from 2016-2017 CACFP Day Care Home Sponsors filtered view which is based on 2016-2017 CACFP Day Care Home Contacts and Program Participation dataset. Operation based on CE's ApplicationEffectiveDate.,2023-07-26T15:38:49.000Z,2023-07-26T15:41:41.000Z,,https://data.texas.gov/d/u6wm-ezak,"""Contact and Program Participation""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
u7tr-bbu3,Summer Meal Programs - Seamless Summer Option (SSO) – Meal Count Information – Program Period 2016,"<b>About the Agency</b><br>
The Texas Department of Agriculture administers 12 U.S. Department of Agriculture nutrition programs in Texas including the National School Lunch and School Breakfast Programs and the Child and Adult Care Food Program (CACFP). TDA’s Food and Nutrition division provides technical assistance and training resources to partners operating the programs and oversees the USDA reimbursements they receive to cover part of the cost associated with serving food in their facilitie",2018-12-07T19:23:31.000Z,2021-10-22T14:00:42.000Z,,https://data.texas.gov/d/u7tr-bbu3,"""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites"", ""rural""",True,,"ceid, siteid, programyear, reporttype, ruralorurbancode",False,True,False,False
ub2y-4i6h,Child and Adult Care Food Programs (CACFP) – Day Care Homes – Site-Level Contact and Program Participation – Program Year 2025-2026,"<b><a href=https://form.jotform.com/212794867706167 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Child and Adult Care Food Program (CACFP) Data</a></b><p>

<b>About the Dataset</b><br>
This dataset contains <b>contact and program participation information for Day Care Home (DCH) providers approved to operate under the Child and Adult Care Food Program (CACFP) during program year 2025-2026.</b> Contracting Entity (CE) sponsors can participate",2025-09-25T21:58:31.000Z,2026-05-15T14:00:10.000Z,,https://data.texas.gov/d/ub2y-4i6h,"""2025-2026"", ""All Summer Sites"", ""Contact and Program Participation"", ""Meal Service Type"", ""Summer Sites""",True,,"ceid, siteid, programyear, reporttype",False,False,False,False
udzw-f4ka,"SNP FFVP Site Grant Summary List, PY19-PY25","<b>This dataset includes raw data from site-level Fresh Fruit and Vegetables Program (FFVP) grant funds allocated and spent for participants approved to operate TDA’s School Nutrition Programs (SNP) for program years 2018-2019 (PY19) to 2024-2025 (PY25).  </b>

School Nutrition Programs include National School Lunch Program (NSLP), School Breakfast Program (SBP), Special Milk Program (SMP), and After School Care Program (ASCP - snacks). 

This dataset is part of a collection of<b><a href=https:/",2026-02-18T16:01:46.000Z,2026-03-26T13:13:18.000Z,,https://data.texas.gov/d/udzw-f4ka,"""2024-2025"", ""All Summer Sites"", ""Summer Sites""",True,,"ceid, siteid, programyear, program",False,False,False,False
uezt-4a56,2024-2025 National School Lunch Program (NSLP) Lunches Served,Total lunches served through NSLP for program year 2024-2025. Meal counts are based on approved claims submitted for meal reimbursement. CEs have 60 days to file monthly claims for meal reimbursement.,2024-08-21T21:08:25.000Z,2024-08-21T21:13:09.000Z,,https://data.texas.gov/d/uezt-4a56,"""2024-2025""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
uid9-mepg,PY23 CACFP At Risk Site Contacts - Outreach Map Project,"This dataset is a filtered view of the CACFP Centers Contacts and Program Participation dataset for 2022-2023 (PY23).

The dataset is filtered to display site phone and street address for non-terminated/non-cancelled PY23 sites approved to participate in the At-Risk Afterschool Care Program.",2023-02-17T15:55:07.000Z,2025-05-01T20:37:13.000Z,,https://data.texas.gov/d/uid9-mepg,"""Contact and Program Participation""",True,,"ceid, siteid, programyear, reporttype",False,False,False,False
ujz9-4qbc,PY25 All Summer Sites Sponsor List,"All 2025 Summer Meal Program Sponsor Contacts. CE and sites that have cancelled participation after their initial approval for the program year may be included.

OperationStartDate is based on CEs operation start date. CEs sponsoring SSO sites will typically have an OperationStartDate at the beginning of their 2024-2025 school year as SSO is considered an extension of school meal programming.",2025-04-23T13:31:59.000Z,2026-02-06T19:45:49.000Z,,https://data.texas.gov/d/ujz9-4qbc,"""2024-2025"", ""All Summer Sites"", ""Contact and Program Participation"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, programyear, reporttype, program, operationstartdate, operationenddate",False,False,False,False
ukwa-5q8d,Child and Adult Care Food Programs (CACFP) – Adult Day Care Centers – Meal Reimbursement – Program Year 2020-2021,"<b><a href=https://form.jotform.com/212794867706167 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Child and Adult Care Food Program (CACFP) Data</a></b><p>

<b>About the Dataset</b><br>
This data set contains claims information for <b>meal reimbursement for sites participating as Child Care Centers in CACFP for program year 2020-2021.</b> The CACFP program year begins October 1 and ends September 30. <p>

In March 2020, USDA began allowing fl",2020-11-24T14:38:02.000Z,2023-05-09T14:55:29.000Z,,https://data.texas.gov/d/ukwa-5q8d,"""All Summer Sites"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, siteid, programyear, reporttype",False,False,False,False
uqkm-6bbq,School Nutrition Programs - Administrative Review Summary - Program Year 2023 - 2024,"<b>About the Dataset</b><br>
This dataset contains: <b>
A list of School Food Authorities (SFAs) that have recently undergone Administrative Reviews with TDA, including:  </b>
<li>Types of school nutrition program operated </li>
<li>Special provision programs utilized </li>
<li>Whether or not there were Findings </li>
This report can be found on SquareMeals <a href=""https://www.squaremeals.org/Programs/National-School-Lunch-Program/Compliance"">Compliance for NSLP </a> for the current program yea",2024-11-21T22:22:26.000Z,2024-12-09T19:06:32.000Z,,https://data.texas.gov/d/uqkm-6bbq,"""2023-2024"", ""Summer Sites""",True,,,False,False,False,False
ur3e-tu7i,PY2022-2023 SNP Sponsor Contacts,Contracting Entity (CE)/sponsor-level contact information for School Nutrition Program participants approved to operate Program Year (PY) 2022-2023. CEs may have cancelled or terminated participation after initial approval.,2022-10-27T20:13:36.000Z,2025-12-15T20:56:23.000Z,,https://data.texas.gov/d/ur3e-tu7i,"""Contact and Program Participation""",True,,"ceid, programyear, reporttype, operationstartdate, operationenddate",False,False,False,False
ur5t-9d84,2024-2025 CACFP Day Care Home Meals and Snacks Served,"Total breakfast, lunches, and snacks served through CACFP by Day Care Home providers for program year 2024-2025. Meal counts are based on valid claims submitted for meal reimbursement.",2024-12-26T23:34:40.000Z,2025-03-13T16:37:59.000Z,,https://data.texas.gov/d/ur5t-9d84,"""2024-2025""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
ur79-6ymc,PY22 CACFP Center Sponsors List,Contracting Entity(CE)/Sponsor -level contact information for CACFP participants approved and non-terminated for Program Year 2021-2022 (PY22),2022-08-12T20:47:13.000Z,2025-04-25T14:50:03.000Z,,https://data.texas.gov/d/ur79-6ymc,"""Contact and Program Participation""",True,,"ceid, programyear, reporttype",False,False,False,False
us6y-2mh4,"2021-2022 Monthly NSLP, SBP, ASCP Meals Served","<b><a href=https://form.jotform.com/210556567409057 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for School Nutrition Data</a></b><p>


<b>About the Dataset</b><br>
This dataset contains claims information for paid or approved to pay <b>meal reimbursement for sites participating in school nutrition programs for program year 2021-2022.</b><p>

In March 2020, USDA began allowing flexibility in nutrition assistance program policies in order to supp",2021-12-10T20:36:12.000Z,2023-11-21T13:52:28.000Z,,https://data.texas.gov/d/us6y-2mh4,"""All Summer Sites"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
uuki-47ik,School Nutrition Programs – Meal Reimbursement Information – Program Year 2018-2019,"<b>About the Agency</b><br>
The Texas Department of Agriculture administers 12 U.S. Department of Agriculture nutrition programs in Texas including the National School Lunch and School Breakfast Programs, the Child and Adult Care Food Program (CACFP), and summer meal programs. TDA’s Food and Nutrition division provides technical assistance and training resources to partners operating the programs and oversees the USDA reimbursements they receive to cover part of the cost associated with serving ",2018-12-10T16:26:57.000Z,2023-08-17T16:57:14.000Z,,https://data.texas.gov/d/uuki-47ik,"""All Summer Sites"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, siteid, programyear, reporttype",False,False,False,False
uuta-hbxb,2017 All Summer Sites Sponsor List,All Contracting Entities (CEs) approved to sponsor Seamless Summer Option (SSO) or Summer Food Service Program (SFSP) sites for 2017.,2023-07-27T18:39:28.000Z,2023-07-28T19:50:22.000Z,,https://data.texas.gov/d/uuta-hbxb,"""All Summer Sites"", ""Contact and Program Participation"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, programyear, program, operationstartdate",False,False,False,False
ux5j-isg4,Child and Adult Care Food Programs (CACFP) – Day Care Homes – Site-Level Contact and Program Participation – Program Year 2018-2019,"<b>About the Dataset</b><br>
This dataset contains <b>contact and program participation information for Day Care Home (DCH) providers approved to operate under the Child and Adult Care Food Program (CACFP) during program year 2018-2019.</b> Contracting Entity (CE) sponsors can participate in more than one CACFP program. The CACFP program year begins October 1 and ends September 30.<p>

This dataset only includes information for Texas Day Care Home providers participating in CACFP.  <b>For data o",2018-12-11T20:44:56.000Z,2025-04-24T17:54:15.000Z,,https://data.texas.gov/d/ux5j-isg4,"""All Summer Sites"", ""Contact and Program Participation"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, siteid, programyear, reporttype",False,False,False,False
uxyi-iaf9,2025-2026 School Nutrition Program Meals and Snacks Served,"Total breakfast, lunches, and snacks served through School Nutrition Programs for program year 2025-2026. Meal counts are based on approved claims submitted for meal reimbursement. CEs have 60 days to submit a claim.",2025-08-29T15:27:00.000Z,2025-08-29T15:32:38.000Z,,https://data.texas.gov/d/uxyi-iaf9,"""2025-2026""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
